"OYLO","AMEX",119.7075,"2023-05-16T05:07:20.018Z"
"RWPO","NYSE",44.3159,"2023-05-16T05:07:20.018Z"
"IHEL","OTCBB",82.155,"2023-05-16T05:07:20.018Z"
"HESP","NASDAQ",98.3507,"2023-05-16T05:07:20.018Z"
"JLXS","OTCBB",31.5221,"2023-05-16T05:07:20.018Z"
"LKAF","NASDAQ",75.4772,"2023-05-16T05:07:20.018Z"
"OHFV","NYSE",122.7492,"2023-05-16T05:07:20.018Z"
"KCCV","OTCBB",18.5348,"2023-05-16T05:07:20.018Z"
"NGTN","NASDAQ",29.0605,"2023-05-16T05:07:20.019Z"
"EHAL","AMEX",29.5713,"2023-05-16T05:07:20.019Z"
"IIYC","NYSE",93.9776,"2023-05-16T05:07:20.019Z"
"HKAU","OTCBB",59.7231,"2023-05-16T05:07:20.019Z"
"OTSE","OTCBB",85.7314,"2023-05-16T05:07:20.019Z"
"RREN","NASDAQ",40.35,"2023-05-16T05:07:20.019Z"
"IXDB","OTCBB",17.4755,"2023-05-16T05:07:20.019Z"
"AJHX","OTCBB",107.1977,"2023-05-16T05:07:20.019Z"
"VGZO","AMEX",35.8822,"2023-05-16T05:07:20.019Z"
"DORL","AMEX",84.4269,"2023-05-16T05:07:20.019Z"
"HLRL","NYSE",37.983,"2023-05-16T05:07:20.020Z"
"ZJPK","AMEX",88.2553,"2023-05-16T05:07:20.020Z"
"ERVN","AMEX",22.223,"2023-05-16T05:07:20.020Z"
"UQNM","OTCBB",126.1457,"2023-05-16T05:07:20.020Z"
"PTVE","NASDAQ",92.4109,"2023-05-16T05:07:20.020Z"
"DCZK","AMEX",39.5204,"2023-05-16T05:07:20.020Z"
"TLEK","NYSE",42.6174,"2023-05-16T05:07:20.021Z"
"SDZI","NASDAQ",129.7671,"2023-05-16T05:07:20.021Z"
"EVZJ","NASDAQ",5.4665,"2023-05-16T05:07:20.021Z"
"LQTP","NYSE",40.1197,"2023-05-16T05:07:20.021Z"
"ORAP","OTCBB",50.046,"2023-05-16T05:07:20.021Z"
"DJQO","NASDAQ",118.6758,"2023-05-16T05:07:20.021Z"
"WNVU","NYSE",4.7921,"2023-05-16T05:07:20.021Z"
"DUBI","OTCBB",89.8477,"2023-05-16T05:07:20.021Z"
"XLPC","NASDAQ",25.3614,"2023-05-16T05:07:20.021Z"
"FTVY","NASDAQ",43.2173,"2023-05-16T05:07:20.022Z"
"XPGT","OTCBB",145.732,"2023-05-16T05:07:20.022Z"
"UPUG","AMEX",143.2786,"2023-05-16T05:07:20.022Z"
"JBQT","NASDAQ",141.5925,"2023-05-16T05:07:20.022Z"
"GHUK","NYSE",86.1381,"2023-05-16T05:07:20.022Z"
"SCJK","AMEX",74.0839,"2023-05-16T05:07:20.022Z"
"IMEC","NASDAQ",71.8026,"2023-05-16T05:07:20.022Z"
"QSSR","NYSE",116.0217,"2023-05-16T05:07:20.022Z"
"TUSM","AMEX",29.4158,"2023-05-16T05:07:20.022Z"
"CFEA","AMEX",64.0096,"2023-05-16T05:07:20.022Z"
"VFFU","NYSE",97.7952,"2023-05-16T05:07:20.022Z"
"ITVL","NASDAQ",42.056,"2023-05-16T05:07:20.023Z"
"UPDY","AMEX",41.5345,"2023-05-16T05:07:20.023Z"
"LCVH","OTCBB",50.6789,"2023-05-16T05:07:20.023Z"
"VIHO","OTCBB",70.5611,"2023-05-16T05:07:20.023Z"
"SVAE","OTCBB",81.5352,"2023-05-16T05:07:20.023Z"
"BLXY","OTCBB",18.4828,"2023-05-16T05:07:20.023Z"
"QRIU","AMEX",134.6904,"2023-05-16T05:07:20.023Z"
"HJCY","OTCBB",39.3275,"2023-05-16T05:07:20.023Z"
"AKCA","AMEX",11.5728,"2023-05-16T05:07:20.023Z"
"XLDW","NASDAQ",26.9238,"2023-05-16T05:07:20.023Z"
"TPQF","NYSE",7.874,"2023-05-16T05:07:20.024Z"
"RPTP","OTCBB",74.4013,"2023-05-16T05:07:20.024Z"
"ZETA","NASDAQ",26.804,"2023-05-16T05:07:20.024Z"
"WHYY","OTCBB",109.6176,"2023-05-16T05:07:20.024Z"
"UXLD","NASDAQ",143.2025,"2023-05-16T05:07:20.024Z"
"CTDF","AMEX",83.1456,"2023-05-16T05:07:20.024Z"
"VXVD","AMEX",61.5255,"2023-05-16T05:07:20.024Z"
"JDPG","NYSE",56.2527,"2023-05-16T05:07:20.024Z"
"EMIP","AMEX",51.2573,"2023-05-16T05:07:20.024Z"
"GKJT","AMEX",67.6773,"2023-05-16T05:07:20.024Z"
"QARV","AMEX",27.1432,"2023-05-16T05:07:20.025Z"
"EPMC","NASDAQ",104.3811,"2023-05-16T05:07:20.025Z"
"WKPX","AMEX",62.4745,"2023-05-16T05:07:20.025Z"
"QCBX","NASDAQ",103.6316,"2023-05-16T05:07:20.025Z"
"VUFH","NYSE",87.1139,"2023-05-16T05:07:20.025Z"
"UVSK","NASDAQ",133.1351,"2023-05-16T05:07:20.025Z"
"XJWC","OTCBB",31.7666,"2023-05-16T05:07:20.025Z"
"RZCR","NASDAQ",105.4941,"2023-05-16T05:07:20.025Z"
"UJUU","NYSE",145.6553,"2023-05-16T05:07:20.025Z"
"PQPO","OTCBB",72.3453,"2023-05-16T05:07:20.025Z"
"QPRL","NASDAQ",85.0593,"2023-05-16T05:07:20.025Z"
"UJYV","NASDAQ",104.8531,"2023-05-16T05:07:20.026Z"
"DJGN","AMEX",68.4191,"2023-05-16T05:07:20.026Z"
"WFGB","AMEX",3.0734,"2023-05-16T05:07:20.026Z"
"RIUJ","NYSE",40.3022,"2023-05-16T05:07:20.026Z"
"IDZK","NYSE",75.9821,"2023-05-16T05:07:20.026Z"
"FVVW","NYSE",100.5738,"2023-05-16T05:07:20.026Z"
"DOLN","NASDAQ",67.9161,"2023-05-16T05:07:20.026Z"
"FBVV","NASDAQ",39.115,"2023-05-16T05:07:20.026Z"
"BMTP","AMEX",89.922,"2023-05-16T05:07:20.026Z"
"VGYP","OTCBB",143.3163,"2023-05-16T05:07:20.026Z"
"BZXJ","NASDAQ",118.7408,"2023-05-16T05:07:20.026Z"
"AWPL","AMEX",122.9069,"2023-05-16T05:07:20.027Z"
"AJBI","AMEX",81.1989,"2023-05-16T05:07:20.027Z"
"PPWB","NYSE",112.2395,"2023-05-16T05:07:20.027Z"
"OCPR","AMEX",124.2612,"2023-05-16T05:07:20.027Z"
"RCDI","AMEX",135.5656,"2023-05-16T05:07:20.027Z"
"NILB","OTCBB",7.4755,"2023-05-16T05:07:20.027Z"
"DNTU","NASDAQ",95.714,"2023-05-16T05:07:20.027Z"
"KEYK","NASDAQ",136.5694,"2023-05-16T05:07:20.027Z"
"MZRR","AMEX",68.6441,"2023-05-16T05:07:20.027Z"
"KNVZ","NASDAQ",28.807,"2023-05-16T05:07:20.027Z"
"XSWL","NASDAQ",41.5034,"2023-05-16T05:07:20.027Z"
"KEBE","NASDAQ",53.9001,"2023-05-16T05:07:20.027Z"
"GONH","NYSE",130.3882,"2023-05-16T05:07:20.027Z"
"PIRB","NYSE",93.7446,"2023-05-16T05:07:20.027Z"
"AZDX","AMEX",67.2235,"2023-05-16T05:07:20.028Z"
"QSWA","AMEX",61.5118,"2023-05-16T05:07:20.028Z"
"MFRU","NASDAQ",10.9373,"2023-05-16T05:07:20.028Z"
"CWIY","OTCBB",33.8036,"2023-05-16T05:07:20.028Z"
"JBVZ","AMEX",56.9698,"2023-05-16T05:07:20.028Z"
"YHZS","NASDAQ",107.6373,"2023-05-16T05:07:20.028Z"
"BROV","AMEX",111.6,"2023-05-16T05:07:20.028Z"
"DDJY","NASDAQ",35.2956,"2023-05-16T05:07:20.028Z"
"AGEX","AMEX",30.9867,"2023-05-16T05:07:20.028Z"
"JBOD","NASDAQ",135.4726,"2023-05-16T05:07:20.028Z"
"MWOG","NYSE",95.7535,"2023-05-16T05:07:20.028Z"
"UROF","NASDAQ",148.2025,"2023-05-16T05:07:20.029Z"
"JNJT","NASDAQ",17.1222,"2023-05-16T05:07:20.029Z"
"OQGN","AMEX",16.6453,"2023-05-16T05:07:20.029Z"
"LFAZ","AMEX",69.1408,"2023-05-16T05:07:20.029Z"
"BJBK","NYSE",18.1586,"2023-05-16T05:07:20.029Z"
"FGCF","NYSE",58.5161,"2023-05-16T05:07:20.029Z"
"PEQJ","NASDAQ",57.0265,"2023-05-16T05:07:20.029Z"
"ONYC","NASDAQ",31.6412,"2023-05-16T05:07:20.029Z"
"ZJBG","NASDAQ",52.6937,"2023-05-16T05:07:20.029Z"
"AJBA","OTCBB",136.4973,"2023-05-16T05:07:20.030Z"
"FPTU","AMEX",68.1299,"2023-05-16T05:07:20.030Z"
"KNGA","OTCBB",46.475,"2023-05-16T05:07:20.030Z"
"XXMD","NASDAQ",83.6812,"2023-05-16T05:07:20.030Z"
"JANT","AMEX",32.0255,"2023-05-16T05:07:20.030Z"
"KGLP","NYSE",87.6692,"2023-05-16T05:07:20.030Z"
"FHTJ","NYSE",116.2573,"2023-05-16T05:07:20.030Z"
"UGWT","NASDAQ",123.9318,"2023-05-16T05:07:20.030Z"
"BGJJ","NASDAQ",47.698,"2023-05-16T05:07:20.030Z"
"ODJV","OTCBB",31.6332,"2023-05-16T05:07:20.030Z"
"OEYO","AMEX",36.859,"2023-05-16T05:07:20.031Z"
"PIPT","NASDAQ",40.0692,"2023-05-16T05:07:20.031Z"
"UCNM","OTCBB",16.3551,"2023-05-16T05:07:20.031Z"
"SDFZ","AMEX",102.9685,"2023-05-16T05:07:20.031Z"
"QBRR","NASDAQ",25.1436,"2023-05-16T05:07:20.031Z"
"NVPW","AMEX",130.7264,"2023-05-16T05:07:20.031Z"
"OVUU","NASDAQ",90.6626,"2023-05-16T05:07:20.031Z"
"HPZS","NYSE",106.157,"2023-05-16T05:07:20.031Z"
"AUWK","AMEX",12.347,"2023-05-16T05:07:20.031Z"
"VIMQ","NASDAQ",136.7036,"2023-05-16T05:07:20.031Z"
"OLYR","NASDAQ",17.2184,"2023-05-16T05:07:20.031Z"
"XWFR","AMEX",109.1113,"2023-05-16T05:07:20.031Z"
"NXGH","NYSE",1.6359,"2023-05-16T05:07:20.032Z"
"BTJL","NYSE",17.0381,"2023-05-16T05:07:20.032Z"
"VDQI","NASDAQ",84.7286,"2023-05-16T05:07:20.032Z"
"LMQT","NASDAQ",76.4128,"2023-05-16T05:07:20.032Z"
"UFSH","NYSE",65.2321,"2023-05-16T05:07:20.032Z"
"UUXZ","NASDAQ",72.4452,"2023-05-16T05:07:20.032Z"
"URBN","NASDAQ",117.1264,"2023-05-16T05:07:20.032Z"
"MWZR","NASDAQ",139.4643,"2023-05-16T05:07:20.032Z"
"OWQB","NYSE",65.4181,"2023-05-16T05:07:20.032Z"
"QKTM","NASDAQ",138.8024,"2023-05-16T05:07:20.032Z"
"TAXD","NASDAQ",83.1608,"2023-05-16T05:07:20.032Z"
"KYBY","NYSE",31.6297,"2023-05-16T05:07:20.033Z"
"SFMN","NASDAQ",84.7454,"2023-05-16T05:07:20.033Z"
"DARV","OTCBB",34.7666,"2023-05-16T05:07:20.033Z"
"WCCT","NASDAQ",86.9659,"2023-05-16T05:07:20.033Z"
"EACV","NASDAQ",7.3937,"2023-05-16T05:07:20.033Z"
"KJPT","OTCBB",22.3526,"2023-05-16T05:07:20.033Z"
"XLVG","NYSE",140.7338,"2023-05-16T05:07:20.033Z"
"WKFH","AMEX",73.4312,"2023-05-16T05:07:20.033Z"
"FCOE","OTCBB",97.4775,"2023-05-16T05:07:20.033Z"
"XIJF","NASDAQ",62.4598,"2023-05-16T05:07:20.033Z"
"XLBG","AMEX",78.6719,"2023-05-16T05:07:20.034Z"
"UQIV","OTCBB",132.8355,"2023-05-16T05:07:20.034Z"
"NCTM","NYSE",22.7123,"2023-05-16T05:07:20.034Z"
"XAAC","OTCBB",125.3508,"2023-05-16T05:07:20.034Z"
"VNBD","NYSE",2.885,"2023-05-16T05:07:20.034Z"
"EJJJ","NYSE",78.669,"2023-05-16T05:07:20.034Z"
"NHZZ","NYSE",84.2864,"2023-05-16T05:07:20.034Z"
"CDNT","NYSE",77.971,"2023-05-16T05:07:20.034Z"
"WBGH","OTCBB",131.4952,"2023-05-16T05:07:20.034Z"
"SXBO","AMEX",19.8698,"2023-05-16T05:07:20.034Z"
"VBRQ","NYSE",103.7479,"2023-05-16T05:07:20.035Z"
"KJCD","OTCBB",45.6645,"2023-05-16T05:07:20.035Z"
"AUSZ","NASDAQ",141.3614,"2023-05-16T05:07:20.035Z"
"CGBQ","NYSE",73.8205,"2023-05-16T05:07:20.035Z"
"VTZB","OTCBB",140.3697,"2023-05-16T05:07:20.035Z"
"PSTV","OTCBB",93.0536,"2023-05-16T05:07:20.035Z"
"OCGL","NYSE",125.2879,"2023-05-16T05:07:20.035Z"
"FCCL","NASDAQ",88.9022,"2023-05-16T05:07:20.035Z"
"KICP","OTCBB",100.1534,"2023-05-16T05:07:20.035Z"
"ZEBS","NASDAQ",88.111,"2023-05-16T05:07:20.035Z"
"EVIG","NYSE",9.2164,"2023-05-16T05:07:20.035Z"
"HWQM","NYSE",58.1861,"2023-05-16T05:07:20.035Z"
"ONMC","NASDAQ",120.8814,"2023-05-16T05:07:20.035Z"
"IZTE","AMEX",16.6131,"2023-05-16T05:07:20.035Z"
"WOYY","OTCBB",92.6342,"2023-05-16T05:07:20.036Z"
"ECRR","NASDAQ",145.4473,"2023-05-16T05:07:20.036Z"
"GDIN","NASDAQ",20.7011,"2023-05-16T05:07:20.036Z"
"QZOW","NYSE",7.865,"2023-05-16T05:07:20.036Z"
"SRVQ","OTCBB",26.6778,"2023-05-16T05:07:20.036Z"
"LQHG","NYSE",69.1238,"2023-05-16T05:07:20.036Z"
"AQSS","NASDAQ",23.2651,"2023-05-16T05:07:20.036Z"
"ITTL","NYSE",94.3827,"2023-05-16T05:07:20.036Z"
"HEWD","NYSE",98.8576,"2023-05-16T05:07:20.036Z"
"HDZR","NYSE",108.106,"2023-05-16T05:07:20.036Z"
"FDHO","AMEX",85.4318,"2023-05-16T05:07:20.036Z"
"UPSI","NASDAQ",30.5777,"2023-05-16T05:07:20.036Z"
"JESS","NASDAQ",123.9812,"2023-05-16T05:07:20.036Z"
"CWWL","OTCBB",107.3368,"2023-05-16T05:07:20.037Z"
"FSSJ","NASDAQ",16.4765,"2023-05-16T05:07:20.037Z"
"XIAC","NASDAQ",80.9363,"2023-05-16T05:07:20.037Z"
"PRFN","NASDAQ",69.2059,"2023-05-16T05:07:20.037Z"
"PXFM","NYSE",103.6201,"2023-05-16T05:07:20.037Z"
"INBR","NYSE",113.1517,"2023-05-16T05:07:20.037Z"
"OFXP","NYSE",101.7077,"2023-05-16T05:07:20.037Z"
"PBGY","NYSE",97.2097,"2023-05-16T05:07:20.037Z"
"NKEM","AMEX",129.7851,"2023-05-16T05:07:20.037Z"
"DKII","NASDAQ",113.2847,"2023-05-16T05:07:20.038Z"
"IRCD","NASDAQ",143.7142,"2023-05-16T05:07:20.038Z"
"YUDE","NYSE",52.2277,"2023-05-16T05:07:20.038Z"
"OKXI","OTCBB",108.9323,"2023-05-16T05:07:20.038Z"
"SWZG","NASDAQ",19.8972,"2023-05-16T05:07:20.038Z"
"ENEY","NASDAQ",110.5737,"2023-05-16T05:07:20.038Z"
"DPPU","AMEX",35.167,"2023-05-16T05:07:20.038Z"
"MUGO","NASDAQ",6.3877,"2023-05-16T05:07:20.038Z"
"PBVH","AMEX",17.5862,"2023-05-16T05:07:20.038Z"
"PQYC","NASDAQ",100.3861,"2023-05-16T05:07:20.038Z"
"LBNG","NYSE",12.6783,"2023-05-16T05:07:20.038Z"
"UOHU","OTCBB",20.2289,"2023-05-16T05:07:20.039Z"
"VKOF","OTCBB",122.6107,"2023-05-16T05:07:20.039Z"
"GMDA","NYSE",10.7628,"2023-05-16T05:07:20.039Z"
"UHWY","NYSE",3.4319,"2023-05-16T05:07:20.039Z"
"APUC","OTCBB",116.3061,"2023-05-16T05:07:20.039Z"
"XNMA","OTCBB",12.7855,"2023-05-16T05:07:20.039Z"
"SZRY","OTCBB",13.4963,"2023-05-16T05:07:20.039Z"
"JOZN","NYSE",66.4185,"2023-05-16T05:07:20.039Z"
"AILX","AMEX",26.5682,"2023-05-16T05:07:20.039Z"
"BVPE","AMEX",127.8979,"2023-05-16T05:07:20.039Z"
"NXQI","NYSE",132.156,"2023-05-16T05:07:20.039Z"
"QTBV","OTCBB",139.3726,"2023-05-16T05:07:20.039Z"
"JFGG","AMEX",29.7258,"2023-05-16T05:07:20.039Z"
"WZCR","NYSE",81.9264,"2023-05-16T05:07:20.039Z"
"AURO","OTCBB",5.9641,"2023-05-16T05:07:20.040Z"
"WAPL","NASDAQ",27.8928,"2023-05-16T05:07:20.040Z"
"ZEXZ","AMEX",14.8242,"2023-05-16T05:07:20.040Z"
"LMPR","AMEX",29.359,"2023-05-16T05:07:20.040Z"
"VHBI","NYSE",86.4538,"2023-05-16T05:07:20.040Z"
"VGHD","NASDAQ",121.5179,"2023-05-16T05:07:20.040Z"
"LMUT","OTCBB",34.6754,"2023-05-16T05:07:20.040Z"
"VAQE","AMEX",130.3795,"2023-05-16T05:07:20.040Z"
"WRJG","NASDAQ",19.6374,"2023-05-16T05:07:20.040Z"
"PTOL","NASDAQ",147.901,"2023-05-16T05:07:20.040Z"
"VBPE","NYSE",36.7989,"2023-05-16T05:07:20.040Z"
"UKRX","AMEX",85.6151,"2023-05-16T05:07:20.041Z"
"JSEL","OTCBB",51.2127,"2023-05-16T05:07:20.041Z"
"MTLJ","AMEX",132.3135,"2023-05-16T05:07:20.041Z"
"TXEE","AMEX",59.0511,"2023-05-16T05:07:20.041Z"
"GLBC","OTCBB",61.0167,"2023-05-16T05:07:20.041Z"
"YRIY","AMEX",127.7211,"2023-05-16T05:07:20.041Z"
"LDJH","AMEX",56.0015,"2023-05-16T05:07:20.041Z"
"SBXX","NYSE",45.481,"2023-05-16T05:07:20.041Z"
"LQNO","AMEX",58.2712,"2023-05-16T05:07:20.041Z"
"NUZU","NYSE",87.0271,"2023-05-16T05:07:20.042Z"
"OGIS","OTCBB",124.4123,"2023-05-16T05:07:20.042Z"
"KUTK","NASDAQ",79.136,"2023-05-16T05:07:20.042Z"
"DIAL","OTCBB",122.4319,"2023-05-16T05:07:20.042Z"
"GDSN","NASDAQ",118.5276,"2023-05-16T05:07:20.042Z"
"GCRN","AMEX",87.0072,"2023-05-16T05:07:20.042Z"
"NAAK","OTCBB",114.5552,"2023-05-16T05:07:20.042Z"
"CHUI","AMEX",5.1882,"2023-05-16T05:07:20.042Z"
"RTQJ","NASDAQ",10.6165,"2023-05-16T05:07:20.042Z"
"ZYGN","NYSE",29.2742,"2023-05-16T05:07:20.042Z"
"ITYG","NYSE",54.5313,"2023-05-16T05:07:20.043Z"
"THEV","NASDAQ",57.3862,"2023-05-16T05:07:20.043Z"
"NNHN","AMEX",75.1212,"2023-05-16T05:07:20.043Z"
"CEDT","AMEX",1.1645,"2023-05-16T05:07:20.043Z"
"CJNY","OTCBB",16.3904,"2023-05-16T05:07:20.043Z"
"JZCR","NASDAQ",61.0547,"2023-05-16T05:07:20.043Z"
"YONQ","NYSE",7.7024,"2023-05-16T05:07:20.043Z"
"IKER","OTCBB",19.9763,"2023-05-16T05:07:20.043Z"
"LNLQ","NASDAQ",139.5401,"2023-05-16T05:07:20.043Z"
"BQQQ","AMEX",70.7872,"2023-05-16T05:07:20.043Z"
"NTBA","NASDAQ",0.0556,"2023-05-16T05:07:20.043Z"
"SLPI","NASDAQ",94.2263,"2023-05-16T05:07:20.043Z"
"DQWU","AMEX",40.8604,"2023-05-16T05:07:20.044Z"
"FRBH","NYSE",89.8807,"2023-05-16T05:07:20.044Z"
"RMOA","AMEX",127.6851,"2023-05-16T05:07:20.044Z"
"AWFM","NASDAQ",125.7583,"2023-05-16T05:07:20.044Z"
"YWJH","OTCBB",27.6694,"2023-05-16T05:07:20.044Z"
"LANW","NYSE",139.6325,"2023-05-16T05:07:20.044Z"
"WRAP","NYSE",135.5234,"2023-05-16T05:07:20.044Z"
"JZDI","AMEX",78.2572,"2023-05-16T05:07:20.044Z"
"FDKT","NASDAQ",73.9755,"2023-05-16T05:07:20.044Z"
"LOQS","NYSE",131.1551,"2023-05-16T05:07:20.044Z"
"YWPZ","OTCBB",106.2552,"2023-05-16T05:07:20.044Z"
"LNMD","AMEX",17.9543,"2023-05-16T05:07:20.045Z"
"NSNG","AMEX",35.5421,"2023-05-16T05:07:20.045Z"
"UXUA","AMEX",15.9739,"2023-05-16T05:07:20.045Z"
"HJZC","NYSE",102.3691,"2023-05-16T05:07:20.045Z"
"HMAK","OTCBB",61.1353,"2023-05-16T05:07:20.045Z"
"BIMH","NYSE",80.9282,"2023-05-16T05:07:20.045Z"
"VWXA","AMEX",74.0376,"2023-05-16T05:07:20.045Z"
"VICH","OTCBB",108.1984,"2023-05-16T05:07:20.045Z"
"FIRS","OTCBB",121.0853,"2023-05-16T05:07:20.045Z"
"PMZS","AMEX",35.6344,"2023-05-16T05:07:20.045Z"
"FFXG","AMEX",83.5849,"2023-05-16T05:07:20.046Z"
"TGXS","AMEX",67.5332,"2023-05-16T05:07:20.046Z"
"MWBD","NYSE",119.3363,"2023-05-16T05:07:20.046Z"
"BVIH","AMEX",126.2829,"2023-05-16T05:07:20.046Z"
"LMIK","NYSE",1.0781,"2023-05-16T05:07:20.046Z"
"FVPI","AMEX",49.7808,"2023-05-16T05:07:20.046Z"
"BTWR","NASDAQ",42.5138,"2023-05-16T05:07:20.046Z"
"IUUC","NASDAQ",106.3796,"2023-05-16T05:07:20.046Z"
"OZMX","NYSE",147.6377,"2023-05-16T05:07:20.046Z"
"CQKR","OTCBB",58.6295,"2023-05-16T05:07:20.046Z"
"ZRTU","AMEX",44.7144,"2023-05-16T05:07:20.046Z"
"VPHL","AMEX",31.6608,"2023-05-16T05:07:20.046Z"
"QLYU","OTCBB",7.0838,"2023-05-16T05:07:20.047Z"
"GMWX","OTCBB",97.7216,"2023-05-16T05:07:20.047Z"
"GLAK","OTCBB",3.6853,"2023-05-16T05:07:20.047Z"
"WIEP","AMEX",122.805,"2023-05-16T05:07:20.047Z"
"DMSE","NYSE",104.8206,"2023-05-16T05:07:20.047Z"
"CCZE","AMEX",115.4733,"2023-05-16T05:07:20.047Z"
"HFCA","AMEX",140.6172,"2023-05-16T05:07:20.047Z"
"JJHL","OTCBB",144.9005,"2023-05-16T05:07:20.047Z"
"RHOO","AMEX",117.8769,"2023-05-16T05:07:20.047Z"
"AFKC","NASDAQ",78.39,"2023-05-16T05:07:20.047Z"
"WRSG","NASDAQ",4.1072,"2023-05-16T05:07:20.047Z"
"MSTD","AMEX",2.9919,"2023-05-16T05:07:20.047Z"
"FDVE","OTCBB",92.9538,"2023-05-16T05:07:20.047Z"
"QOJO","NYSE",144.5111,"2023-05-16T05:07:20.047Z"
"XCPV","OTCBB",118.7972,"2023-05-16T05:07:20.047Z"
"ELQL","OTCBB",128.2973,"2023-05-16T05:07:20.048Z"
"YFFR","AMEX",79.8132,"2023-05-16T05:07:20.048Z"
"EYDS","NASDAQ",22.9856,"2023-05-16T05:07:20.048Z"
"MLBP","AMEX",99.3407,"2023-05-16T05:07:20.048Z"
"UBMT","NASDAQ",135.2758,"2023-05-16T05:07:20.048Z"
"ZRIG","NASDAQ",132.2842,"2023-05-16T05:07:20.048Z"
"VGGT","AMEX",12.7229,"2023-05-16T05:07:20.048Z"
"DDYU","AMEX",16.7095,"2023-05-16T05:07:20.048Z"
"TZIO","NASDAQ",135.6491,"2023-05-16T05:07:20.048Z"
"MGGN","NASDAQ",16.0552,"2023-05-16T05:07:20.048Z"
"LBGK","NASDAQ",102.0861,"2023-05-16T05:07:20.048Z"
"QWCY","OTCBB",13.9057,"2023-05-16T05:07:20.048Z"
"TXXA","NYSE",63.2267,"2023-05-16T05:07:20.048Z"
"RKIO","NYSE",50.2666,"2023-05-16T05:07:20.048Z"
"KNBQ","NYSE",9.1934,"2023-05-16T05:07:20.048Z"
"TPQP","NASDAQ",112.4054,"2023-05-16T05:07:20.048Z"
"IJWU","NYSE",23.4628,"2023-05-16T05:07:20.049Z"
"KGSR","NYSE",12.7188,"2023-05-16T05:07:20.049Z"
"NCXV","OTCBB",22.0738,"2023-05-16T05:07:20.049Z"
"TVLE","OTCBB",59.6246,"2023-05-16T05:07:20.049Z"
"AWDK","NASDAQ",76.5766,"2023-05-16T05:07:20.049Z"
"TSPV","OTCBB",73.2616,"2023-05-16T05:07:20.049Z"
"YMAT","NYSE",57.6768,"2023-05-16T05:07:20.049Z"
"VWHC","NYSE",118.3636,"2023-05-16T05:07:20.049Z"
"PRWD","NYSE",0.8007,"2023-05-16T05:07:20.049Z"
"MUMB","OTCBB",2.1375,"2023-05-16T05:07:20.049Z"
"WGRH","NASDAQ",72.0739,"2023-05-16T05:07:20.050Z"
"OMYI","OTCBB",21.0554,"2023-05-16T05:07:20.050Z"
"RRMN","AMEX",146.8845,"2023-05-16T05:07:20.050Z"
"YCAR","OTCBB",129.7091,"2023-05-16T05:07:20.050Z"
"UOBC","AMEX",110.099,"2023-05-16T05:07:20.050Z"
"RRGL","OTCBB",51.7186,"2023-05-16T05:07:20.050Z"
"BAJS","NYSE",70.8677,"2023-05-16T05:07:20.050Z"
"QNUX","AMEX",11.1143,"2023-05-16T05:07:20.050Z"
"FXGB","OTCBB",107.1658,"2023-05-16T05:07:20.050Z"
"LMIZ","NASDAQ",131.7878,"2023-05-16T05:07:20.050Z"
"SWWY","NYSE",39.355,"2023-05-16T05:07:20.050Z"
"BGBT","NASDAQ",104.4564,"2023-05-16T05:07:20.050Z"
"OWEF","OTCBB",30.0733,"2023-05-16T05:07:20.051Z"
"FQQD","NYSE",17.9763,"2023-05-16T05:07:20.051Z"
"JWXK","NYSE",109.5718,"2023-05-16T05:07:20.051Z"
"VBXV","OTCBB",136.6541,"2023-05-16T05:07:20.051Z"
"KGGX","OTCBB",67.2507,"2023-05-16T05:07:20.051Z"
"WYYB","NASDAQ",135.0063,"2023-05-16T05:07:20.051Z"
"RXFJ","OTCBB",14.3515,"2023-05-16T05:07:20.051Z"
"BAZR","NASDAQ",54.0499,"2023-05-16T05:07:20.051Z"
"WLHK","AMEX",134.1241,"2023-05-16T05:07:20.051Z"
"GCGG","NYSE",43.4288,"2023-05-16T05:07:20.051Z"
"XLTJ","NYSE",87.4071,"2023-05-16T05:07:20.052Z"
"GNLM","OTCBB",94.2964,"2023-05-16T05:07:20.052Z"
"JDJV","NASDAQ",25.0873,"2023-05-16T05:07:20.052Z"
"AFHZ","AMEX",32.3414,"2023-05-16T05:07:20.052Z"
"HDBN","AMEX",84.2709,"2023-05-16T05:07:20.052Z"
"EGPO","NASDAQ",23.9203,"2023-05-16T05:07:20.052Z"
"EGRW","OTCBB",31.4415,"2023-05-16T05:07:20.052Z"
"YQZI","OTCBB",89.1063,"2023-05-16T05:07:20.052Z"
"VYZJ","NYSE",126.6418,"2023-05-16T05:07:20.052Z"
"UMLK","NYSE",3.2928,"2023-05-16T05:07:20.052Z"
"ZEIE","OTCBB",21.6279,"2023-05-16T05:07:20.053Z"
"UCJF","OTCBB",73.6629,"2023-05-16T05:07:20.053Z"
"BAVR","NASDAQ",135.0691,"2023-05-16T05:07:20.053Z"
"OXWX","NYSE",36.5192,"2023-05-16T05:07:20.053Z"
"YYCJ","OTCBB",122.6148,"2023-05-16T05:07:20.053Z"
"WNIP","NASDAQ",119.2296,"2023-05-16T05:07:20.053Z"
"XRWW","NYSE",122.9112,"2023-05-16T05:07:20.053Z"
"XHLY","NYSE",100.4978,"2023-05-16T05:07:20.053Z"
"NAML","NASDAQ",132.4169,"2023-05-16T05:07:20.053Z"
