LEGE,NASDAQ,134.48,1597613591000
XWDVX,NASDAQ,218.16,1596835991000
ZMVT,NASDAQ,119.40,1596317591000
NOMRBV,NASDAQ,22.48,1597095191000
XCSAO,NASDAQ,50.78,1597959191000
PZLZE,NASDAQ,165.43,1596663191000
VGJHP,NASDAQ,110.61,1596835991000
GVTNV,NASDAQ,624.29,1596576791000
VJQCK,NASDAQ,833.82,1597354391000
TUJAL,NASDAQ,473.21,1596403991000
VCIGV,NASDAQ,44.56,1597872791000
HMUZI,NASDAQ,67.33,1597613591000
BYJA,NASDAQ,475.01,1597699991000
EBJSBZ,NASDAQ,24.24,1596403991000
UAKR,NASDAQ,80.27,1596922391000
XFLZR,NASDAQ,127.93,1596922391000
NBHQ,NASDAQ,323.54,1597872791000
HISMG,NASDAQ,24.38,1596835991000
MVVL,NASDAQ,570.49,1597008791000
DMWKA,NASDAQ,182.13,1597267991000
YBNVNS,NASDAQ,477.85,1596490391000
JGVR,NASDAQ,289.14,1597613591000
NPTV,NASDAQ,446.73,1596663191000
JAHED,NASDAQ,777.76,1597181591000
ZSRZJ,NASDAQ,587.20,1596403991000
MTOE,NASDAQ,322.63,1597181591000
LEVLXV,NASDAQ,64.43,1596317591000
RUKA,NASDAQ,419.49,1597440791000
RAHRZN,NASDAQ,283.22,1596490391000
DZEX,NASDAQ,21.79,1596835991000
MKJIR,NASDAQ,77.43,1596403991000
DVIE,NASDAQ,262.35,1596317591000
PUKG,NASDAQ,283.97,1597440791000
KVPHDE,NASDAQ,4.21,1596403991000
HIWVR,NASDAQ,357.53,1596922391000
CESYC,NASDAQ,341.42,1596403991000
CQSZ,NASDAQ,88.43,1596576791000
TLXAPS,NASDAQ,905.65,1597440791000
LLID,NASDAQ,783.25,1597699991000
YQGHBO,NASDAQ,91.10,1597008791000
LRRLFU,NASDAQ,804.15,1596922391000
TCLPV,NASDAQ,112.74,1597267991000
PGWF,NASDAQ,322.78,1597786391000
WCFOUS,NASDAQ,488.01,1596490391000
NHTKX,NASDAQ,125.57,1597181591000
KBUZ,NASDAQ,237.14,1596663191000
RWEXPW,NASDAQ,64.02,1596576791000
NDJGKN,NASDAQ,610.44,1597613591000
GGILDN,NASDAQ,153.25,1596576791000
FIKS,NASDAQ,8.88,1596403991000
ADWGCR,NASDAQ,529.80,1596403991000
LEMOSO,NASDAQ,355.06,1597699991000
WKVV,NASDAQ,292.31,1596749591000
LXKT,NASDAQ,229.68,1597181591000
SMZCU,NASDAQ,350.97,1596576791000
USIP,NASDAQ,537.44,1597181591000
HOIS,NASDAQ,31.64,1597181591000
REVWF,NASDAQ,333.63,1596403991000
GEVVC,NASDAQ,367.19,1597181591000
IVEJBD,NASDAQ,163.30,1596317591000
MZFCD,NASDAQ,236.97,1596490391000
TUMCQ,NASDAQ,23.59,1597440791000
WGGQCA,NASDAQ,114.23,1596317591000
NUBCX,NASDAQ,81.53,1597267991000
IRWCOF,NASDAQ,13.39,1597095191000
VMNIG,NASDAQ,18.04,1597613591000
BJAM,NASDAQ,93.16,1597008791000
OJVZNP,NASDAQ,67.04,1596749591000
NKMYA,NASDAQ,388.52,1597181591000
ATBEQN,NASDAQ,451.84,1597613591000
IZEE,NASDAQ,68.60,1597008791000
MMIB,NASDAQ,897.75,1596576791000
YNYJ,NASDAQ,279.48,1596922391000
VBJL,NASDAQ,176.44,1596317591000
MARUQ,NASDAQ,320.06,1597959191000
VAZO,NASDAQ,370.35,1596403991000
JBIE,NASDAQ,23.62,1597959191000
PODHWZ,NASDAQ,381.49,1597095191000
AEQC,NASDAQ,117.95,1597440791000
DHJKS,NASDAQ,377.23,1597699991000
WDVSCY,NASDAQ,64.85,1596835991000
LOAM,NASDAQ,529.47,1597354391000
KNDRF,NASDAQ,148.76,1597699991000
BVMXJW,NASDAQ,300.52,1597354391000
ZNQMN,NASDAQ,342.74,1597181591000
QNQTD,NASDAQ,97.69,1597008791000
TYAPMX,NASDAQ,491.59,1596749591000
MQZEZU,NASDAQ,214.41,1596922391000
BPOYL,NASDAQ,252.10,1596749591000
IXADGO,NASDAQ,48.86,1597527191000
DRJHYT,NASDAQ,326.55,1596490391000
EJVSU,NASDAQ,161.54,1597267991000
PBAIER,NASDAQ,489.80,1596403991000
SCUM,NASDAQ,114.33,1597095191000
IPVZ,NASDAQ,455.65,1596663191000
TWLLT,NASDAQ,65.89,1597354391000
VQQFML,NASDAQ,356.41,1596663191000
VUZN,NASDAQ,219.15,1597613591000
HJANCF,NASDAQ,158.37,1597181591000
RDXRT,NASDAQ,78.74,1597786391000
ARYZ,NASDAQ,111.62,1597181591000
SHIWHS,NASDAQ,451.05,1596317591000
GMGKK,NASDAQ,424.20,1597440791000
OQMLF,NASDAQ,58.25,1597008791000
PLPN,NASDAQ,453.77,1597267991000
MGPAQ,NASDAQ,669.46,1597008791000
HQWVVT,NASDAQ,31.25,1596749591000
DRWU,NASDAQ,625.57,1597699991000
VAYO,NASDAQ,46.25,1596490391000
JXBRZF,NASDAQ,145.25,1596835991000
UTIRD,NASDAQ,32.82,1597872791000
ZPLY,NASDAQ,247.55,1597872791000
JBATM,NASDAQ,352.34,1596490391000
KZXS,NASDAQ,436.41,1596835991000
KWAYD,NASDAQ,195.96,1596922391000
UCMUER,NASDAQ,8.14,1597527191000
TOMPKK,NASDAQ,125.43,1597699991000
WNSGM,NASDAQ,172.58,1596490391000
XSRPB,NASDAQ,102.79,1597008791000
ROITMR,NASDAQ,20.98,1597440791000
SPBGJ,NASDAQ,613.54,1596922391000
ZXMJ,NASDAQ,159.43,1597872791000
POJCTL,NASDAQ,75.51,1597613591000
XFEOE,NASDAQ,130.60,1597354391000
ZIPJ,NASDAQ,197.08,1597786391000
UZQD,NASDAQ,465.40,1596835991000
HJZI,NASDAQ,146.13,1596835991000
RNYUPJ,NASDAQ,11.15,1597008791000
BNWLXF,NASDAQ,367.59,1596922391000
AREY,NASDAQ,174.22,1597527191000
INRNZ,NASDAQ,24.11,1597354391000
OKTQQ,NASDAQ,92.22,1597613591000
KPQE,NASDAQ,112.86,1596490391000
BNLMSM,NASDAQ,131.00,1596749591000
XLHC,NASDAQ,44.92,1597440791000
NHQBPM,NASDAQ,226.58,1597872791000
GLNJ,NASDAQ,3.34,1597354391000
TJKYLR,NASDAQ,616.97,1596922391000
SRUP,NASDAQ,842.51,1597354391000
SKEM,NASDAQ,460.66,1596403991000
LAYZRZ,NASDAQ,306.61,1597008791000
QRIUCC,NASDAQ,555.25,1597354391000
WQTSPQ,NASDAQ,80.75,1597786391000
KDQXF,NASDAQ,123.45,1596663191000
KAGU,NASDAQ,235.12,1597008791000
TDID,NASDAQ,280.10,1597354391000
RKPY,NASDAQ,667.53,1597613591000
RGUY,NASDAQ,747.22,1597613591000
CFGE,NASDAQ,22.49,1596403991000
PITS,NASDAQ,89.62,1596490391000
CARSIM,NASDAQ,115.33,1596663191000
AYGOM,NASDAQ,283.46,1597440791000
YZJSYC,NASDAQ,95.69,1597008791000
KWFKPD,NASDAQ,0.34,1597786391000
VJCOWW,NASDAQ,338.11,1597354391000
FJII,NASDAQ,303.55,1597872791000
HGIP,NASDAQ,319.30,1596663191000
THOVC,NASDAQ,363.51,1596749591000
DZQPXX,NASDAQ,48.46,1596490391000
TAMKCN,NASDAQ,282.81,1596663191000
CUUO,NASDAQ,188.09,1596749591000
KVZBFL,NASDAQ,397.56,1596835991000
HNWI,NASDAQ,15.09,1597959191000
YRIEBQ,NASDAQ,6.41,1597008791000
PXNPGS,NASDAQ,105.19,1597613591000
DMVS,NASDAQ,48.93,1596835991000
RKDJOF,NASDAQ,473.90,1597181591000
RDNA,NASDAQ,0.26,1597354391000
IHOTTW,NASDAQ,187.76,1596403991000
WBLKHK,NASDAQ,23.60,1597354391000
UKKL,NASDAQ,100.47,1597613591000
BUHKAY,NASDAQ,818.25,1597354391000
ZQHDQ,NASDAQ,617.24,1597613591000
UFBI,NASDAQ,473.50,1596922391000
CKPSV,NASDAQ,16.83,1596749591000
LEQCOQ,NASDAQ,99.86,1597699991000
CGDF,NASDAQ,82.69,1596922391000
JVUSR,NASDAQ,146.57,1597181591000
DLIPA,NASDAQ,189.77,1596749591000
NYYEKL,NASDAQ,33.36,1597786391000
NJZCMA,NASDAQ,789.87,1597095191000
CIOA,NASDAQ,612.62,1596403991000
UOJBWE,NASDAQ,79.64,1596749591000
FISKFB,NASDAQ,138.08,1596749591000
WRDU,NASDAQ,587.14,1597095191000
LVSNWB,NASDAQ,2.95,1596749591000
NCJG,NASDAQ,211.58,1596490391000
DGSFO,NASDAQ,25.88,1596922391000
WSTLL,NASDAQ,100.02,1597008791000
FHJK,NASDAQ,218.31,1597959191000
MSDHOX,NASDAQ,26.55,1597527191000
YAVHB,NASDAQ,164.38,1597354391000
IQQLVV,NASDAQ,272.58,1597008791000
CBQQ,NASDAQ,367.69,1596749591000
QFMVQ,NASDAQ,374.50,1597786391000
PXIIVY,NASDAQ,210.20,1597095191000
NAMJN,NASDAQ,219.55,1597699991000
ERHB,NASDAQ,207.14,1596749591000
WZGAN,NASDAQ,446.89,1597267991000
RVWQHY,NASDAQ,88.98,1596835991000
TXSAS,NASDAQ,171.00,1597181591000
HAII,NASDAQ,34.13,1596317591000
PBIFMN,NASDAQ,379.72,1597613591000
QKNRON,NASDAQ,44.83,1597267991000
SKJTMJ,NASDAQ,32.64,1596922391000
MTSZMM,NASDAQ,723.05,1597267991000
OTAUWN,NASDAQ,574.99,1596749591000
TQFA,NASDAQ,208.34,1597008791000
BZMS,NASDAQ,425.71,1597440791000
BPBA,NASDAQ,14.98,1597181591000
VYXQQ,NASDAQ,2.38,1597181591000
WYXV,NASDAQ,236.54,1597872791000
FFQHDM,NASDAQ,447.59,1596663191000
UTCHMU,NASDAQ,261.05,1597008791000
PQZD,NASDAQ,43.60,1597095191000
CLSSIU,NASDAQ,235.28,1597786391000
MIJXTY,NASDAQ,968.53,1596749591000
YBIVO,NASDAQ,87.87,1597267991000
OUGCE,NASDAQ,244.05,1596663191000
EFDXJW,NASDAQ,88.26,1597440791000
MCACQB,NASDAQ,216.77,1596403991000
TUJB,NASDAQ,812.90,1597267991000
KOKAJL,NASDAQ,375.19,1597267991000
EEHUTF,NASDAQ,172.87,1597095191000
WWCCPL,NASDAQ,386.05,1597267991000
BVBIP,NASDAQ,632.84,1596663191000
PKFR,NASDAQ,601.09,1597959191000
VDXE,NASDAQ,744.63,1596490391000
DGRRRN,NASDAQ,177.82,1596749591000
SADWM,NASDAQ,345.85,1596922391000
DPVYP,NASDAQ,31.95,1597699991000
ODFDAA,NASDAQ,344.25,1596835991000
GUNLVM,NASDAQ,134.29,1597527191000
RWAZYA,NASDAQ,818.02,1596749591000
QGVS,NASDAQ,467.68,1597872791000
FIGNA,NASDAQ,323.06,1597699991000
CTGX,NASDAQ,536.78,1597440791000
RIIVR,NASDAQ,256.17,1596403991000
CGJWD,NASDAQ,122.00,1597354391000
IHHZ,NASDAQ,2.36,1596835991000
QFTP,NASDAQ,136.10,1596490391000
GWCMC,NASDAQ,83.44,1596663191000
AJVXV,NASDAQ,207.82,1596835991000
QZDL,NASDAQ,441.14,1596317591000
FEPEDP,NASDAQ,254.41,1596663191000
YUEEG,NASDAQ,623.75,1597527191000
NZEBUQ,NASDAQ,138.57,1597008791000
XHLJWA,NASDAQ,7.45,1596490391000
CGPYH,NASDAQ,0.14,1596317591000
YCTW,NASDAQ,123.33,1597959191000
HPHTM,NASDAQ,204.65,1597786391000
LTZRXV,NASDAQ,4.91,1596749591000
QRNRP,NASDAQ,420.43,1597267991000
UZQY,NASDAQ,109.47,1597959191000
EQTVFU,NASDAQ,523.50,1597699991000
NIOPWD,NASDAQ,462.19,1597699991000
PDRPV,NASDAQ,261.17,1597008791000
TVYQH,NASDAQ,197.19,1596922391000
MYENX,NASDAQ,261.46,1597527191000
AVMLN,NASDAQ,725.67,1596663191000
YUWTEI,NASDAQ,268.84,1597181591000
HRKL,NASDAQ,121.46,1596317591000
AKXCZ,NASDAQ,25.61,1596490391000
OEXABM,NASDAQ,224.90,1597699991000
ABZC,NASDAQ,13.11,1596576791000
BRORWB,NASDAQ,450.04,1597354391000
XRCN,NASDAQ,352.44,1596317591000
GLTUC,NASDAQ,136.39,1597872791000
EINJB,NASDAQ,30.40,1597613591000
GBJFYQ,NASDAQ,157.07,1597008791000
XTMQMO,NASDAQ,123.89,1597181591000
WEXR,NASDAQ,117.03,1597267991000
QFMRP,NASDAQ,284.66,1597095191000
WZEAOJ,NASDAQ,66.02,1597095191000
SWGBG,NASDAQ,57.43,1597440791000
TEVX,NASDAQ,6.24,1597527191000
UTXBE,NASDAQ,574.87,1596922391000
VKUSY,NASDAQ,25.55,1597354391000
QNXB,NASDAQ,360.17,1597008791000
OIVMJ,NASDAQ,196.10,1596922391000
URXF,NASDAQ,2.41,1597613591000
ZGGP,NASDAQ,226.09,1597181591000
KYCL,NASDAQ,372.44,1597613591000
XFVVSY,NASDAQ,13.64,1597095191000
UWKU,NASDAQ,794.93,1596490391000
MAHL,NASDAQ,38.46,1596576791000
BRNHT,NASDAQ,325.36,1597440791000
UCWUAO,NASDAQ,136.30,1597613591000
EZJHUA,NASDAQ,315.15,1597872791000
PUUTJ,NASDAQ,95.31,1597440791000
BELWIU,NASDAQ,570.72,1597699991000
QHOUVJ,NASDAQ,400.31,1596317591000
OQEDGG,NASDAQ,126.75,1597786391000
ENQYR,NASDAQ,647.62,1597440791000
RLNNK,NASDAQ,540.99,1597613591000
ECFLU,NASDAQ,364.59,1597181591000
MBXF,NASDAQ,365.07,1596835991000
NWSC,NASDAQ,181.16,1597613591000
YOFAX,NASDAQ,752.05,1597440791000
DYOUB,NASDAQ,241.34,1596490391000
IRGV,NASDAQ,31.78,1597613591000
NBAB,NASDAQ,231.74,1597699991000
KBCBAM,NASDAQ,285.47,1597267991000
IBDO,NASDAQ,768.20,1597354391000
VIGEEH,NASDAQ,239.44,1597527191000
UCIFAZ,NASDAQ,405.50,1597354391000
HYGQ,NASDAQ,75.04,1597181591000
MHKKWQ,NASDAQ,210.16,1596749591000
BRHP,NASDAQ,4.26,1597786391000
EVKXXH,NASDAQ,301.93,1596403991000
AQVFFW,NASDAQ,537.76,1597095191000
NFAX,NASDAQ,789.42,1596749591000
TJKHLI,NASDAQ,231.04,1597267991000
KFDMK,NASDAQ,648.79,1597527191000
NCDU,NASDAQ,14.99,1597267991000
RMLUF,NASDAQ,313.01,1597267991000
HGQO,NASDAQ,8.24,1596490391000
TQLFQ,NASDAQ,259.15,1597095191000
KZUR,NASDAQ,3.42,1596576791000
FPYMR,NASDAQ,448.01,1596490391000
VDLR,NASDAQ,838.56,1597613591000
ISEV,NASDAQ,534.64,1596835991000
UADHZ,NASDAQ,114.66,1596835991000
MZYP,NASDAQ,127.59,1597095191000
ZKXQTL,NASDAQ,463.24,1596835991000
NGEAXB,NASDAQ,654.97,1597613591000
KOWGZ,NASDAQ,652.75,1597440791000
UKKGY,NASDAQ,42.67,1596317591000
TOTBDH,NASDAQ,748.26,1597008791000
JIMT,NASDAQ,239.13,1597699991000
SYMNXA,NASDAQ,165.79,1597181591000
MXVSIE,NASDAQ,158.16,1596922391000
YEAZ,NASDAQ,470.23,1597527191000
BTMV,NASDAQ,295.84,1597354391000
AZFO,NASDAQ,560.46,1596663191000
IJAGF,NASDAQ,64.29,1596317591000
VBCJ,NASDAQ,223.94,1596663191000
HZEUC,NASDAQ,310.84,1597095191000
FKQP,NASDAQ,563.81,1596317591000
AKHGZ,NASDAQ,656.04,1597872791000
YLMKTF,NASDAQ,35.70,1596922391000
HZUXS,NASDAQ,722.27,1596576791000
TDDUQW,NASDAQ,47.85,1596922391000
EYGZX,NASDAQ,7.60,1597008791000
SDSKGK,NASDAQ,139.66,1597527191000
JOXQ,NASDAQ,40.04,1596749591000
SWNU,NASDAQ,0.00,1597786391000
ZGPQ,NASDAQ,244.25,1596663191000
VAHQS,NASDAQ,127.12,1596922391000
JGBDJ,NASDAQ,245.26,1597354391000
MPJHF,NASDAQ,296.32,1597354391000
JHLZ,NASDAQ,495.10,1597786391000
KNFRGZ,NASDAQ,81.31,1596835991000
OEKLP,NASDAQ,134.79,1596922391000
DADN,NASDAQ,185.08,1597872791000
WXJQD,NASDAQ,120.67,1596663191000
TZOBB,NASDAQ,140.60,1596663191000
MOPHP,NASDAQ,23.80,1596835991000
ERNXQ,NASDAQ,655.95,1596317591000
GIMV,NASDAQ,159.02,1597095191000
PMDGI,NASDAQ,244.50,1597699991000
TBCKZ,NASDAQ,226.44,1597440791000
RJONFT,NASDAQ,72.98,1597613591000
BVTEQ,NASDAQ,345.98,1597699991000
SYCNH,NASDAQ,336.31,1597527191000
QFQF,NASDAQ,29.37,1596317591000
HJRNHZ,NASDAQ,35.45,1597699991000
IIZRVV,NASDAQ,76.77,1597008791000
OBCJA,NASDAQ,101.91,1597527191000
ZVILGA,NASDAQ,241.40,1596403991000
UGOW,NASDAQ,42.81,1596403991000
EKASFR,NASDAQ,811.85,1597872791000
CNGSR,NASDAQ,0.58,1596922391000
NWRQ,NASDAQ,90.60,1596317591000
RWGH,NASDAQ,79.87,1597527191000
QTBO,NASDAQ,433.74,1597527191000
NKTPVP,NASDAQ,238.96,1597440791000
VFIBDF,NASDAQ,581.51,1597354391000
RPRPP,NASDAQ,365.54,1596663191000
LFOEE,NASDAQ,180.15,1597959191000
UWGM,NASDAQ,165.51,1596663191000
JLSGE,NASDAQ,199.59,1596835991000
ATRGSA,NASDAQ,423.36,1596403991000
UEDZA,NASDAQ,51.15,1597181591000
ZVAD,NASDAQ,86.85,1597354391000
DKVXV,NASDAQ,219.76,1597527191000
VNHLRA,NASDAQ,141.42,1596576791000
WQXQPP,NASDAQ,354.22,1597267991000
KIHFTK,NASDAQ,173.42,1597095191000
GDXBR,NASDAQ,199.51,1597872791000
ZHKKDH,NASDAQ,94.06,1597440791000
MKNSR,NASDAQ,90.49,1597613591000
NHKNG,NASDAQ,303.96,1597267991000
GQVLYR,NASDAQ,27.64,1597008791000
RPPI,NASDAQ,759.94,1597786391000
CYUONE,NASDAQ,504.16,1596403991000
GZQXUC,NASDAQ,102.17,1597440791000
QGUXQV,NASDAQ,83.38,1596835991000
LELMO,NASDAQ,680.64,1596835991000
VDMTJ,NASDAQ,135.66,1597181591000
PGVBFQ,NASDAQ,107.94,1597527191000
YEUTEP,NASDAQ,98.21,1596922391000
IJNOEP,NASDAQ,1.13,1597095191000
CSYING,NASDAQ,13.26,1597354391000
THXUWW,NASDAQ,24.28,1597699991000
TKUK,NASDAQ,209.25,1597527191000
YCMVO,NASDAQ,13.55,1596403991000
UUMBJD,NASDAQ,199.89,1597786391000
BGGI,NASDAQ,829.52,1597959191000
HSWZ,NASDAQ,82.74,1596317591000
ILRJY,NASDAQ,137.85,1597613591000
UGKUX,NASDAQ,617.26,1597786391000
TNJY,NASDAQ,196.40,1596663191000
TLKG,NASDAQ,212.88,1597267991000
FMKA,NASDAQ,550.00,1597613591000
YSKX,NASDAQ,540.05,1597613591000
EUCY,NASDAQ,114.55,1597440791000
MFYXB,NASDAQ,386.20,1597267991000
OROAAW,NASDAQ,275.57,1597354391000
VYZA,NASDAQ,131.11,1596490391000
RQLUBE,NASDAQ,117.03,1597527191000
MXEZ,NASDAQ,263.86,1597613591000
GZXRAN,NASDAQ,701.31,1596403991000
MFCHKT,NASDAQ,530.06,1597527191000
TMCH,NASDAQ,289.21,1597872791000
VTNV,NASDAQ,38.64,1596403991000
FQDHCE,NASDAQ,40.71,1597181591000
BKIP,NASDAQ,115.26,1597613591000
JRTA,NASDAQ,125.06,1597786391000
OYETM,NASDAQ,320.34,1597613591000
RMRC,NASDAQ,72.14,1597872791000
GWMUU,NASDAQ,201.01,1597095191000
KLPTWX,NASDAQ,264.26,1596922391000
DQZUN,NASDAQ,586.19,1596317591000
QOVVOH,NASDAQ,171.34,1597613591000
ITEN,NASDAQ,416.80,1597613591000
HMAEK,NASDAQ,128.43,1597267991000
ZXIV,NASDAQ,64.30,1597354391000
YJVUK,NASDAQ,581.95,1597181591000
ATEPV,NASDAQ,489.02,1596922391000
ILFKLM,NASDAQ,276.96,1597181591000
BFHN,NASDAQ,165.39,1597095191000
XUCD,NASDAQ,559.36,1597267991000
FAAX,NASDAQ,717.43,1596490391000
XVFPE,NASDAQ,88.10,1597440791000
VGTWT,NASDAQ,113.78,1596922391000
HPROBS,NASDAQ,246.47,1597354391000
OSHAC,NASDAQ,292.21,1597699991000
QIRS,NASDAQ,172.03,1597613591000
YKTSRL,NASDAQ,186.44,1597181591000
RVPEO,NASDAQ,447.44,1597267991000
DOYU,NASDAQ,227.58,1597959191000
ODTE,NASDAQ,478.93,1596576791000
VCZUQT,NASDAQ,355.32,1597440791000
WMNXD,NASDAQ,54.50,1596576791000
ISEAGW,NASDAQ,244.73,1596490391000
XBYG,NASDAQ,16.80,1596663191000
GUXO,NASDAQ,243.84,1596835991000
FEDBN,NASDAQ,173.47,1597095191000
TWVCYT,NASDAQ,7.12,1597354391000
BUOLR,NASDAQ,301.00,1597181591000
KGRANO,NASDAQ,284.46,1597959191000
VGGIP,NASDAQ,102.06,1597699991000
KEPD,NASDAQ,15.48,1596922391000
RHCG,NASDAQ,22.30,1597786391000
BHRHF,NASDAQ,503.47,1596317591000
BXNCYA,NASDAQ,237.37,1597354391000
CWDXN,NASDAQ,124.93,1596835991000
IEKH,NASDAQ,163.91,1596749591000
ZRKJP,NASDAQ,191.27,1596922391000
MAXSJ,NASDAQ,58.01,1596403991000
ZNTINF,NASDAQ,28.67,1597354391000
EWPLN,NASDAQ,37.90,1597181591000
YDLEP,NASDAQ,129.06,1596490391000
CLLH,NASDAQ,114.20,1597699991000
BSLYR,NASDAQ,56.84,1596317591000
WMLTR,NASDAQ,176.80,1596403991000
YFZU,NASDAQ,61.61,1597440791000
BFMPZB,NASDAQ,884.91,1597527191000
MBTZ,NASDAQ,716.72,1596922391000
CLTA,NASDAQ,454.73,1597440791000
QFJY,NASDAQ,386.35,1596403991000
XVIC,NASDAQ,43.09,1597786391000
ISYY,NASDAQ,0.96,1596317591000
SBZDZE,NASDAQ,90.05,1597699991000
NHPE,NASDAQ,78.42,1597786391000
CBRQ,NASDAQ,310.15,1597959191000
DBDF,NASDAQ,201.94,1596490391000
FLWSM,NASDAQ,284.31,1596317591000
AUGON,NASDAQ,157.10,1597527191000
EJGZU,NASDAQ,216.56,1596663191000
KXZFJ,NASDAQ,614.26,1597354391000
KTWJEM,NASDAQ,4.74,1596663191000
AASDM,NASDAQ,550.02,1597699991000
TXIIQ,NASDAQ,128.26,1597008791000
XOTVO,NASDAQ,223.99,1596576791000
UHXMS,NASDAQ,677.91,1597008791000
XTXK,NASDAQ,282.43,1597008791000
PDASLI,NASDAQ,107.39,1597440791000
KJER,NASDAQ,255.34,1597008791000
NZZD,NASDAQ,71.95,1597354391000
DJHAN,NASDAQ,236.92,1597786391000
FSLZ,NASDAQ,24.19,1596403991000
WJQZQ,NASDAQ,731.42,1597959191000
LWMYR,NASDAQ,349.83,1597786391000
YWCRDP,NASDAQ,151.36,1597699991000
DKYM,NASDAQ,15.08,1597267991000
QRBEQ,NASDAQ,59.47,1597095191000
HMDBH,NASDAQ,306.68,1597440791000
DXLOJN,NASDAQ,128.90,1596403991000
KYHOW,NASDAQ,578.47,1596835991000
FVZZK,NASDAQ,147.36,1596403991000
CISS,NASDAQ,56.04,1597095191000
IBJWY,NASDAQ,186.71,1596403991000
TXCQGD,NASDAQ,325.07,1596922391000
MSDP,NASDAQ,299.62,1596576791000
LWVJ,NASDAQ,431.85,1596576791000
NFRWN,NASDAQ,75.16,1596835991000
BMYS,NASDAQ,587.08,1596403991000
QVYFP,NASDAQ,594.80,1597613591000
WKRX,NASDAQ,347.75,1597095191000
GJWQUE,NASDAQ,103.81,1596317591000
ZYCMX,NASDAQ,25.36,1596317591000
OGDM,NASDAQ,178.16,1596749591000
HHCL,NASDAQ,214.45,1596835991000
LGOMHF,NASDAQ,26.41,1596749591000
RVRFZQ,NASDAQ,181.10,1597267991000
NPLLW,NASDAQ,52.52,1597699991000
RJZJ,NASDAQ,666.89,1597527191000
CSZJ,NASDAQ,92.09,1597095191000
FZRXAT,NASDAQ,660.00,1596749591000
KLQWD,NASDAQ,194.27,1597440791000
OFQIXE,NASDAQ,137.63,1597613591000
TQXIE,NASDAQ,672.30,1597959191000
MEOIF,NASDAQ,14.65,1597613591000
ZAPELB,NASDAQ,376.28,1597008791000
SWNWSE,NASDAQ,145.05,1597699991000
ZJNW,NASDAQ,359.85,1596403991000
CRVXSG,NASDAQ,5.86,1596490391000
LGPKGJ,NASDAQ,345.57,1596922391000
QANDTG,NASDAQ,38.14,1596663191000
RVRXIH,NASDAQ,303.98,1596576791000
PSPTPP,NASDAQ,181.36,1597699991000
XMCIN,NASDAQ,349.14,1596317591000
XFSYU,NASDAQ,612.51,1596403991000
YWMQ,NASDAQ,769.83,1597267991000
WMEDDW,NASDAQ,30.91,1596663191000
MUCKZ,NASDAQ,35.62,1597008791000
MFHJPY,NASDAQ,101.43,1596576791000
JRXN,NASDAQ,533.97,1597959191000
KOYU,NASDAQ,28.64,1596749591000
KZMURA,NASDAQ,47.75,1597181591000
WPLQK,NASDAQ,324.38,1597267991000
IWNCL,NASDAQ,138.52,1596317591000
ABBQR,NASDAQ,621.27,1596576791000
EYQUN,NASDAQ,697.94,1597440791000
XTUN,NASDAQ,80.71,1596403991000
ZYRE,NASDAQ,136.82,1597267991000
DUVHCS,NASDAQ,76.70,1597354391000
WUWFGH,NASDAQ,412.30,1597786391000
NQYE,NASDAQ,164.90,1597008791000
MJWDO,NASDAQ,60.16,1597613591000
HISV,NASDAQ,33.22,1597786391000
OSYH,NASDAQ,12.91,1596576791000
TGOGA,NASDAQ,4.22,1597959191000
IWDSK,NASDAQ,14.25,1597008791000
KDBE,NASDAQ,721.82,1597699991000
LXWW,NASDAQ,34.20,1597095191000
MRPHL,NASDAQ,209.76,1597613591000
XBSQEJ,NASDAQ,158.84,1597440791000
OJQNP,NASDAQ,594.34,1596749591000
NTZN,NASDAQ,346.99,1597872791000
MSMWK,NASDAQ,112.88,1596317591000
CDAVPT,NASDAQ,218.87,1597181591000
AWYEVH,NASDAQ,515.19,1596490391000
IMICI,NASDAQ,46.63,1596749591000
CRUTH,NASDAQ,625.83,1597786391000
DQRK,NASDAQ,85.85,1597527191000
MXRQQH,NASDAQ,375.62,1597181591000
NZXFH,NASDAQ,69.55,1597872791000
BDMKWE,NASDAQ,154.01,1597095191000
MHRDE,NASDAQ,224.86,1596317591000
JHGAT,NASDAQ,112.00,1597267991000
EAZX,NASDAQ,96.46,1596922391000
XXTIRN,NASDAQ,249.42,1596663191000
PODIBT,NASDAQ,165.80,1597699991000
JRIAKL,NASDAQ,1.58,1597786391000
BTOPYZ,NASDAQ,169.23,1597267991000
NBUF,NASDAQ,448.74,1597527191000
AZBDHC,NASDAQ,355.25,1597699991000
WSZGQE,NASDAQ,136.76,1597699991000
SEBF,NASDAQ,71.38,1597959191000
QLZJXB,NASDAQ,416.29,1597527191000
GTBCLA,NASDAQ,97.23,1597181591000
TQINIO,NASDAQ,791.14,1597613591000
SRUJS,NASDAQ,14.73,1596403991000
CDZITR,NASDAQ,791.77,1597008791000
QGSWGY,NASDAQ,154.72,1597181591000
XCJP,NASDAQ,418.38,1596490391000
PWJWP,NASDAQ,15.33,1597786391000
HNGTB,NASDAQ,104.47,1596490391000
TLOIC,NASDAQ,252.91,1596576791000
FOVIP,NASDAQ,335.03,1596576791000
OQZFQI,NASDAQ,190.95,1596403991000
OPCAN,NASDAQ,633.66,1597613591000
IVGUZT,NASDAQ,455.55,1597008791000
RCMRC,NASDAQ,289.41,1596749591000
